idno;netustm;ppltrst;vote;prtvtddk;lvpntyr;tygrtr;gndr;yrbrn;edlvddk;eduyrs;wkhct;wkhtot;grspnum;frlgrsp;inwtm
118101;360,0;6;Yes;Dansk Folkeparti - Danish People's Party;2001;55;Male;1994;Folkeskole 9.-10. klasse;1;37;37;9999999;9999999;90,0
118128;300,0;5;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1993;50;Female;1972;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;17;37;39;52000;9999999;56,0
118140;840,0;4;Yes;Socialdemokratiet - The Social democrats;Still in parental home, never left 2 months;40;Male;1996;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;13;40;45;13500;9999999;47,0
118180;600,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1985;50;Male;1969;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;18;37;37;35000;9999999;56,0
118194;NA,0;8;Yes;NA;1987;NA;Male;1971;Folkeskole 9.-10. klasse;9;37;40;9999999;9999999;75,0
118204;360,0;8;Yes;Det Radikale Venstre - The Radical Liberal Party;1978;68;Female;1963;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;20;37;37;40000;9999999;85,0
118259;300,0;8;Yes;SF Socialistisk Folkeparti - Socialist People's Party;1982;60;Male;1954;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;17;45;45;9999999;9999999;66,0
118318;660,0;9;Yes;Det Konservative Folkeparti - Conservative People's Party;2001;63;Female;1982;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;18;37;45;61800;9999999;74,0
118379;NA,0;7;Yes;Socialdemokratiet - The Social democrats;1967;60;Female;1950;Folkeskole 9.-10. klasse;9;28;28;33000;9999999;49,0
118439;180,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1987;50;Male;1971;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;14;42;NA;29800;9999999;52,0
118484;150,0;9;Yes;SF Socialistisk Folkeparti - Socialist People's Party;1979;64;Male;1957;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;38;38;50;10000;9999999;79,0
118548;270,0;6;Not eligible to vote;NA;Still in parental home, never left 2 months;65;Female;2000;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;11;18;20;9999999;9999999;41,0
118767;480,0;4;Not eligible to vote;NA;Still in parental home, never left 2 months;50;Female;2001;Folkeskole 9.-10. klasse;12;10;10;9999999;9999999;63,0
118835;210,0;6;Yes;Dansk Folkeparti - Danish People's Party;2002;18;Male;1984;Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann;14;37;45;32000;9999999;46,0
118859;NA,0;6;Yes;Det Konservative Folkeparti - Conservative People's Party;1977;60;Male;1957;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;13;45;45;40000;42000;66,0
119007;120,0;Most people can be trusted;Yes;NA;1967;50;Male;1949;Folkeskole 6.-8. klasse;0;37;38;9999999;9999999;79,0
119020;60,0;8;Yes;Socialdemokratiet - The Social democrats;1952;Never too young;Male;1938;Folkeskole 9.-10. klasse;10;38;38;9999999;9999999;73,0
119072;360,0;8;Yes;NA;1995;65;Female;1975;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;3;37;37;9999999;9999999;60,0
119145;180,0;8;Yes;Dansk Folkeparti - Danish People's Party;1949;Never too young;Male;1931;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;11;50;50;9999999;9999999;82,0
119148;240,0;5;No;NA;1975;20;Male;1950;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;4;37;37;9999999;9999999;44,0
119247;NA,0;8;Yes;Socialdemokratiet - The Social democrats;1964;Should never retire permanently;Male;1945;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;14;36;36;9999999;9999999;73,0
119312;NA,0;2;Yes;Dansk Folkeparti - Danish People's Party;1984;Never too young;Male;1966;Folkeskole 9.-10. klasse;13;37;37;9999999;9999999;130,0
119439;NA,0;5;No;NA;1979;Never too young;Female;1963;Folkeskole 9.-10. klasse;30;37;NA;9999999;9999999;48,0
119465;960,0;7;Yes;Liberal Alliance - Liberal Alliance;2013;30;Male;1991;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;18;NA;20;9999999;9999999;65,0
119584;NA,0;5;Yes;Socialdemokratiet - The Social democrats;1968;NA;Male;1950;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;12;40;40;9999999;9999999;51,0
119601;150,0;5;Yes;Det Konservative Folkeparti - Conservative People's Party;1982;Never too young;Male;1960;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;19;37;39;57500;70000;47,0
119626;300,0;6;Yes;Liberal Alliance - Liberal Alliance;2015;60;Male;1992;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;17;37;37;30500;9999999;41,0
119635;NA,0;3;Yes;NA;1966;NA;Female;1949;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;13;10;10;9999999;9999999;64,0
119699;60,0;9;Yes;Socialdemokratiet - The Social democrats;1982;NA;Male;1963;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;14;37;37;30000;9999999;57,0
119712;420,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1993;60;Female;1976;Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann;15;37;37;38000;9999999;51,0
119820;NA,0;5;Yes;Socialdemokratiet - The Social democrats;1939;60;Female;1929;Folkeskole 6.-8. klasse;0;NA;NA;9999999;9999999;37,0
119826;120,0;7;Yes;Enhedslisten - Unity List - The Red-Green Alliance;1998;59;Male;1981;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;14;6;6;22500;24000;73,0
119828;NA,0;4;Not eligible to vote;NA;2001;NA;Female;1981;NA;NA;NA;NA;9999999;9999999;46,0
119841;60,0;9;Yes;Det Radikale Venstre - The Radical Liberal Party;1997;NA;Male;1978;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;18;37;50;900000;9999999;47,0
120014;300,0;4;Yes;Socialdemokratiet - The Social democrats;Still in parental home, never left 2 months;NA;Male;1997;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;14;0;15;50000;9999999;53,0
120043;10,0;9;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1971;NA;Male;1950;Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann;13;37;38;9999999;9999999;69,0
120059;600,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1994;60;Male;1972;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;18;37;37;72000;9999999;61,0
120116;NA,0;5;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1946;NA;Female;1929;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;3;NA;NA;9999999;9999999;51,0
120148;180,0;6;Yes;Socialdemokratiet - The Social democrats;2008;50;Male;1990;Universitetsbachelor. 1. del af kandidatuddannelse;19;37;70;21000;9999999;63,0
120170;120,0;6;No;NA;NA;NA;Female;1982;Folkeskole 9.-10. klasse;9;NA;NA;9999999;9999999;45,0
120331;600,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1985;60;Male;1962;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;2;37;45;60000;9999999;50,0
120333;300,0;7;Yes;Liberal Alliance - Liberal Alliance;1987;50;Female;1969;Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann;14;30;35;25000;9999999;51,0
120409;240,0;9;Yes;Socialdemokratiet - The Social democrats;1966;55;Male;1948;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;13;37;37;9999999;9999999;48,0
120411;60,0;8;Yes;NA;1985;60;Male;1963;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;13;37;37;28000;9999999;55,0
120412;60,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1978;65;Female;1958;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;15;37;40;36000;9999999;62,0
120421;120,0;9;Yes;Enhedslisten - Unity List - The Red-Green Alliance;1963;NA;Male;1949;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;11;37;37;9999999;9999999;62,0
120442;120,0;6;Yes;Alternativet - The Alternative;1987;50;Female;1970;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;17;NA;NA;9999999;9999999;59,0
120443;180,0;Most people can be trusted;Yes;NA;1989;70;Male;1970;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;19;37;37;9999999;9999999;62,0
120708;240,0;Most people can be trusted;Yes;Dansk Folkeparti - Danish People's Party;1990;68;Female;1968;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;20;37;37;33000;9999999;52,0
120826;120,0;7;Yes;Socialdemokratiet - The Social democrats;1980;60;Female;1960;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;17;28;31;25000;27000;63,0
120862;150,0;6;Not eligible to vote;NA;2018;NA;Male;2002;Folkeskole 9.-10. klasse;10;7;4;9999999;9999999;40,0
120900;480,0;5;Yes;Enhedslisten - Unity List - The Red-Green Alliance;1973;NA;Male;1951;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;4;38;50;9999999;9999999;86,0
120902;360,0;3;Yes;Liberal Alliance - Liberal Alliance;2012;59;Male;1991;Universitetsbachelor. 1. del af kandidatuddannelse;16;25;25;9999999;9999999;54,0
120935;360,0;8;Yes;Alternativet - The Alternative;2018;45;Female;1996;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;14;30;35;9999999;9999999;44,0
120967;NA,0;7;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1955;60;Female;1933;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;8;37;40;9999999;9999999;107,0
120972;NA,0;8;Yes;Dansk Folkeparti - Danish People's Party;1959;59;Female;1944;Folkeskole 6.-8. klasse;7;40;40;9999999;9999999;53,0
121009;90,0;5;Yes;Dansk Folkeparti - Danish People's Party;1973;60;Female;1955;Folkeskole 6.-8. klasse;8;37;40;9999999;9999999;44,0
121022;NA,0;6;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1961;Never too young;Female;1944;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;11;37;37;9999999;9999999;51,0
121065;NA,0;6;Yes;Dansk Folkeparti - Danish People's Party;NA;45;Male;1946;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;4;21;21;9999999;9999999;63,0
121110;NA,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1970;45;Female;1951;Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann;5;32;32;9999999;9999999;71,0
121158;60,0;4;Yes;Alternativet - The Alternative;1991;Never too young;Female;1974;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;13;37;37;9999999;9999999;67,0
121173;60,0;7;Yes;Liberal Alliance - Liberal Alliance;2016;60;Male;1996;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;13;30;30;15000;9999999;39,0
121227;480,0;9;Not eligible to vote;NA;Still in parental home, never left 2 months;55;Male;2001;Folkeskole 9.-10. klasse;11;0;0;9999999;9999999;83,0
121269;120,0;7;Yes;SF Socialistisk Folkeparti - Socialist People's Party;1974;NA;Male;1952;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;8;37;37;9999999;9999999;61,0
121279;720,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;2004;50;Female;1983;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;18;37;45;36000;40000;63,0
121287;90,0;9;Yes;Det Radikale Venstre - The Radical Liberal Party;1993;58;Female;1972;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;18;37;37;48550;9999999;58,0
121375;180,0;7;Yes;Enhedslisten - Unity List - The Red-Green Alliance;2008;NA;Female;1989;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;15;32;32;9999999;9999999;56,0
121384;60,0;7;Yes;Socialdemokratiet - The Social democrats;2005;55;Male;1982;Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann;16;37;37;40000;9999999;40,0
121428;130,0;6;Yes;Socialdemokratiet - The Social democrats;1982;65;Male;1962;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;3;37;37;27000;9999999;65,0
121590;210,0;7;Yes;SF Socialistisk Folkeparti - Socialist People's Party;1976;Never too young;Male;1960;Folkeskole 9.-10. klasse;10;40;40;4200;9999999;60,0
121657;NA,0;9;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1962;NA;Female;1945;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;14;37;37;9999999;9999999;74,0
121719;210,0;4;Yes;Liberal Alliance - Liberal Alliance;2016;45;Male;1994;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;14;37;37;27000;40000;52,0
121740;60,0;5;Not eligible to vote;NA;2017;50;Male;2001;Folkeskole 9.-10. klasse;10;NA;4;9999999;9999999;42,0
121833;150,0;6;Yes;SF Socialistisk Folkeparti - Socialist People's Party;1985;65;Female;1966;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;15;37;45;29000;35000;50,0
121973;480,0;8;Yes;Socialdemokratiet - The Social democrats;1984;50;Female;1965;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;12;37;37;30000;9999999;46,0
122030;60,0;6;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;2000;60;Male;1979;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;14;37;37;30000;34000;54,0
122064;600,0;3;Yes;Liberal Alliance - Liberal Alliance;2009;60;Male;1985;Universitetsbachelor. 1. del af kandidatuddannelse;16;37;40;49000;9999999;73,0
122180;60,0;9;Yes;Det Radikale Venstre - The Radical Liberal Party;1958;55;Male;1944;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;14;37;50;9999999;9999999;71,0
122244;60,0;8;Yes;Socialdemokratiet - The Social democrats;1974;60;Male;1954;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;18;37;37;45000;9999999;48,0
122274;210,0;6;Yes;Liberal Alliance - Liberal Alliance;2013;55;Male;1995;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;14;42;42;27000;9999999;46,0
122348;180,0;8;Yes;Alternativet - The Alternative;2007;65;Male;1992;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;14;0;40;160000;320000;75,0
122476;270,0;7;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;2014;NA;Male;1991;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;10;37;42;9999999;9999999;46,0
122518;20,0;7;Yes;Socialdemokratiet - The Social democrats;1971;NA;Female;1950;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;14;37;44;9999999;9999999;46,0
122593;300,0;6;Not eligible to vote;NA;Still in parental home, never left 2 months;48;Male;2000;Folkeskole 9.-10. klasse;9;4;10;9999999;9999999;63,0
122602;345,0;9;Yes;Det Radikale Venstre - The Radical Liberal Party;1987;60;Male;1970;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;12;37;50;50000;9999999;55,0
122666;120,0;4;Yes;Dansk Folkeparti - Danish People's Party;1980;59;Female;1962;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;16;37;37;9999999;9999999;51,0
122742;NA,0;5;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1978;67;Male;1960;Folkeskole 9.-10. klasse;0;37;50;48000;9999999;60,0
122759;60,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1967;NA;Male;1950;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;15;37;37;9999999;9999999;62,0
122792;120,0;6;Yes;Dansk Folkeparti - Danish People's Party;1964;Never too young;Female;1947;Folkeskole 6.-8. klasse;0;47;47;9999999;9999999;58,0
122816;90,0;7;Yes;Socialdemokratiet - The Social democrats;1984;60;Male;1963;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;3;37;37;30000;9999999;71,0
122904;NA,0;2;Yes;Dansk Folkeparti - Danish People's Party;1965;50;Female;1944;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;14;37;37;9999999;9999999;66,0
122955;180,0;8;Yes;Alternativet - The Alternative;2012;50;Female;1994;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;18;40;40;30500;9999999;56,0
122988;190,0;9;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1959;25;Male;1939;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;17;42;42;9999999;9999999;58,0
123024;NA,0;7;Yes;Dansk Folkeparti - Danish People's Party;2013;65;Female;1990;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;16;32;32;24000;9999999;54,0
123149;75,0;Most people can be trusted;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1973;60;Male;1953;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;11;23;23;24000;9999999;80,0
123228;30,0;Most people can be trusted;Yes;Socialdemokratiet - The Social democrats;1966;65;Female;1947;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;4;37;37;9999999;9999999;86,0
123280;90,0;8;Yes;Socialdemokratiet - The Social democrats;1984;63;Male;1963;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;13;37;37;9500;9999999;60,0
123317;270,0;7;Yes;Dansk Folkeparti - Danish People's Party;2007;55;Male;1984;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;19;37;44;32000;36000;82,0
123322;150,0;9;Yes;Det Konservative Folkeparti - Conservative People's Party;1954;40;Male;1934;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;16;37;40;9999999;9999999;117,0
123381;30,0;7;Yes;Socialdemokratiet - The Social democrats;1974;60;Female;1953;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;12;37;37;9999999;9999999;64,0
123414;300,0;8;Yes;Liberal Alliance - Liberal Alliance;2012;59;Male;1992;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;16;25;25;9999999;9999999;40,0
123440;360,0;8;Not eligible to vote;NA;Still in parental home, never left 2 months;50;Female;2003;Folkeskole 9.-10. klasse;9;2;2;300;500;59,0
123452;420,0;5;Yes;Enhedslisten - Unity List - The Red-Green Alliance;2005;NA;Male;1985;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;14;37;45;30000;9999999;65,0
123466;120,0;8;Yes;NA;1987;62;Female;1967;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;13;35;37;25000;9999999;59,0
123521;240,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1982;50;Male;1967;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;14;37;50;40000;9999999;89,0
123534;900,0;6;Yes;Socialdemokratiet - The Social democrats;1988;18;Female;1971;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;16;31;31;9999999;9999999;136,0
123613;45,0;8;Yes;Socialdemokratiet - The Social democrats;1980;50;Male;1963;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;15;37;37;27000;9999999;43,0
123620;90,0;8;Yes;Det Radikale Venstre - The Radical Liberal Party;2016;30;Female;1997;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;13;25;7;11500;15000;60,0
